-0.00010640055838363071,-0.19677983420411638,0.6514672964721551
-0.00042853028218690486,-0.19671969657089716,0.6513682835352398
-0.0009679476960525976,-0.19661936996294668,0.6512036754514995
-0.001728465258685039,-0.19647866707931128,0.6509741328300822
-0.002715439235356802,-0.19629724568771606,0.650680661118478
-0.003935782908700277,-0.1960745355480068,0.6503246905335228
-0.005397975950617076,-0.19580965457299992,0.6499081773177028
-0.007112064965425681,-0.19550132212163449,0.6494337242037329
-0.009089649926211226,-0.1951477792946131,0.6489047164197612
-0.01134385144783876,-0.19474672804104484,0.6483254673938027
-0.013889254660856802,-0.19429530262638822,0.6477013654418317
-0.016741826937108774,-0.19379008832558958,0.6470390091052304
-0.01991880889458861,-0.19322720278338795,0.6463463144450744
-0.023438580933456393,-0.1926024549465712,0.645632572577122
-0.027320510889165518,-0.1919115943818495,0.6449084302085656
-0.031584791967816404,-0.19115065967748895,0.6441857601990271
-0.036252283532515625,-0.190316428028878,0.6434773836402673
-0.0413443699381762,-0.18940695864667162,0.6427966002235608
-0.04688285367881017,-0.18842221008307708,0.6421564805146652
-0.05288989765612378,-0.18736469599965494,0.6415688731440689
-0.059388026317436844,-0.18624012574551502,0.6410430829776187
-0.06640018563127133,-0.18505795635015676,0.6405841843254955
-0.07394984637714158,-0.18383176278041075,0.640190947501671
-0.08206111336060518,-0.18257931592421756,0.6398533788334653
-0.09075877486886921,-0.18132224586995493,0.6395499045992673
-0.09988316866030923,-0.18010861374910073,0.6392504751747901
-0.10925465230567025,-0.17898033325352808,0.6389125783080263
-0.11886806480453846,-0.1779491169297669,0.6384807892718778
-0.12871705383795246,-0.17702181277275336,0.6378942145332073
-0.1387932627145915,-0.17619969506039873,0.637087513187168
-0.14908545812450377,-0.17547796822302164,0.6359920654740094
-0.15957863746985324,-0.17484550291093015,0.6345372642318806
-0.17007464481507242,-0.17418171609487218,0.6327527175452599
-0.1801798785869748,-0.17333417021736847,0.6307641352431961
-0.18982851917989188,-0.17223417861253443,0.6286232856308187
-0.19897536969367385,-0.17082547830229822,0.6263953401346933
-0.20758266745908943,-0.16906573296777747,0.6241552773942279
-0.2156191641203964,-0.16692631591680485,0.6219827675174888
-0.22305899765574808,-0.1643914027410947,0.6199576928412147
-0.22988042128690625,-0.16145667800533137,0.618156385817
-0.2360644780932406,-0.15812791326367515,0.6166485781933053
-0.24159372282473424,-0.15441961670204402,0.6154949989881684
-0.2464510967151403,-0.15035389626122753,0.6147455281579723
