-0.05440050596807744,0.04825542191593257,0.0504456641523765,0.1308996938995747,-0.06662963758522776,-0.07076324683579292
-0.1632015179042101,0.1447662657477533,0.1513369924571517,0.3926990816987241,-0.1998889127556833,-0.21228974050737878
-0.2720025298403428,0.24127710957961845,0.2522283207619047,0.6544984694978734,-0.33314818792613876,-0.3538162341789646
-0.38080354177647546,0.3377879534114836,0.3531196490666577,0.9162978572970231,-0.4664074630965943,-0.49534272785055056
-0.48960455371263034,0.43429879724330434,0.4540109773714107,1.178097245096173,-0.5996667382670505,-0.6368692215221369
-0.598405565648763,0.5308096410751695,0.5549023056761859,1.4398966328953218,-0.7329260134375056,-0.7783957151937224
-0.7072065775849179,0.6273204849069902,0.6557936339809389,1.7016960206944716,-0.8661852886079606,-0.9199222088653077
-0.8160075895210284,0.7238313287388554,0.7566849622857141,1.9634954084936194,-0.9994445637784156,-1.0614487025368935
-0.9248086014571832,0.8203421725707205,0.8575762905904671,2.2252947962927703,-1.132703838948873,-1.2029751962084798
-1.033609613393316,0.9168530164025412,0.9584676188952201,2.4870941840919163,-1.2659631141193264,-1.3445016898800648
-1.1424106253294708,1.0133638602344064,1.0593589471999731,2.748893571891067,-1.3992223892897824,-1.4860281835516507
-1.2512116372656035,1.1098747040662715,1.1602502755047484,3.010692959690217,-1.5324816644602377,-1.6275546772232363
-1.3600126492017361,1.2063855478980923,1.2611416038095236,3.272492347489367,-1.6657409396306944,-1.7690811708948233
-1.4688136611378688,1.302896391729913,1.3620329321142544,3.534291735288517,-1.7990002148011484,-1.9106076645664076
-1.5776146730740237,1.3994072355618226,1.4629242604190296,3.7960911230876637,-1.9322594899716077,-2.052134158237995
-1.6864156850101564,1.4959180793936433,1.5638155887237826,4.057890510886825,-2.0655187651420603,-2.1936606519095845
-1.7952166969463113,1.592428923225464,1.6647069170285578,4.319689898685974,-2.198778040312524,-2.335187145581172
-1.9040177088824217,1.6889397670573292,1.7655982453333108,4.581489286485113,-2.332037315482971,-2.4767136392527505
-2.0128187208185766,1.7854506108891943,1.866489573638086,4.843288674284274,-2.465296590653432,-2.618240132924346
-2.1216197327547315,1.8819614547210595,1.967380901942839,5.105088062083418,-2.598555865823887,-2.7597666265959275
-2.230420744690842,1.9784722985528802,2.06827223024757,5.3668874498825625,-2.7318151409943368,-2.901293120267506
-2.339221756626997,2.074983142384701,2.169163558552367,5.6286868376817285,-2.8650744161648034,-3.0428196139391073
-2.4480227685631295,2.171493986216566,2.27005488685712,5.890486225480873,-2.998333691335253,-3.184346107610686
-2.5568237804992844,2.2680048300484312,2.370946215161873,6.152285613280006,-3.1315929665057083,-3.32587260128227
-2.665624792435395,2.3645156738802964,2.471837543466626,6.41408500107915,-3.2648522416761527,-3.467399094953849
-2.7200252984034723,2.4127710957961845,2.522283207619025,6.544984694978739,-3.3314818792613887,-3.5381623417896466
